Time IPL-0 IDF-0 PCO-0 PPS-0 PPL-0 PDF-0 IZ-0 ZS-0 ZM-0 ZL-0 ZG-0 BD-0 BM-0 BF-0 KR-0 KR-1 KR-2 KR-3 KR-4 KR-5 FP-0 FP-1 FP-2 FP-3 FP-4 FP-5 FP-6 FP-7 FP-8 FP-9 FM-0 FM-1 FM-2 FM-3 FT-0 FT-1 FT-2 FT-3 FT-4 FT-5 FT-6 FT-7 FT-8 FT-9 FT-10 FT-11 FT-12 FT-13 FT-14 FT-15 FT-16 FT-17 FT-18 FT-19 FI-0 FI-1 FI-2 FI-3 FI-4 FI-5 CEP-0 SF-0 SF-1 SF-2 SF-3 SF-4 SF-5 SF-6 SF-7 SF-8 SF-9 SE-0 SE-1 SE-2 SE-3 SE-4 SE-5 SE-6 SE-7 SE-8 SE-9 SC-0 SC-1 SC-2 SC-3 SC-4 SC-5 SC-6 SC-7 SC-8 SC-9 SL-0 SL-1 SL-2 SL-3 SL-4 SL-5 SL-6 SL-7 SL-8 SL-9 SL-10 SL-11 SL-12 SL-13 SL-14 SO-0 SO-1 SO-2 SO-3 SO-4 SO-5 SO-6 SO-7 SO-8 SO-9 PNA-0 PNA-1 PNA-2 PNA-3 PNA-4 PNA-5 PNA-6 PNA-7 PNA-8 PNA-9 PNA-10 PNA-11 PNA-12 PNA-13 PNA-14 PNE-0 PNE-1 PNE-2 PNE-3 PNE-4 PNE-5 PNE-6 PNE-7 PNE-8 PNE-9 PNO-0 PNO-1 PNO-2 PNO-3 PNO-4 PNO-5 PNO-6 PNO-7 PNO-8 PNO-9 SBA-0 SBA-1 SBA-2 SBA-3 SBA-4 SBA-5 SBA-6 SBA-7 SBA-8 SBA-9 SBA-10 SBA-11 SBA-12 SBA-13 SBA-14 SBA-15 SBA-16 SBA-17 SBA-18 SBA-19 SBS-0 SBS-1 SBS-2 SBS-3 SBS-4 SBS-5 SBS-6 SBS-7 SBS-8 SBS-9 SBS-10 SBS-11 SBS-12 SBS-13 SBS-14 SBO-0 SBO-1 SBO-2 SBO-3 SBO-4 SBO-5 SBO-6 SBO-7 SBO-8 SBO-9 SBO-10 SBO-11 WHM-0 WHM-1 WHM-2 WHM-3 WHM-4 WHM-5 WHM-6 WHM-7 WHM-8 WHM-9 WHM-10 WHM-11 WHM-12 WHM-13 WHM-14 WHH-0 WHH-1 WHH-2 WHH-3 WHH-4 WHH-5 WHH-6 WHH-7 WHH-8 WHH-9 WHH-10 WHH-11 WHH-12 WHH-13 WHH-14 WHH-15 WHH-16 WHH-17 WHH-18 WHH-19 WHA-0 WHA-1 WHA-2 WHA-3 WHA-4 WHA-5 WHA-6 WHA-7 WHA-8 WHA-9 WHA-10 WHA-11 WHA-12 WHA-13 WHA-14 WHA-15 WHA-16 WHA-17 WHA-18 WHA-19 WHB-0 WHB-1 WHB-2 WHB-3 WHB-4 WHB-5 WHB-6 WHB-7 WHB-8 WHB-9 WHB-10 WHB-11 WHB-12 WHB-13 WHB-14 WHB-15 WHB-16 WHB-17 WHB-18 WHB-19 WHC-0 WHC-1 WHC-2 WHC-3 WHC-4 WHC-5 WHC-6 WHC-7 WHC-8 WHC-9 WHC-10 WHC-11 WHC-12 WHC-13 WHC-14 WHC-15 WHC-16 WHC-17 WHC-18 WHC-19 WHO-0 WHO-1 WHO-2 WHO-3 WHO-4 WHO-5 WHO-6 WHO-7 WHO-8 WHO-9 WHO-10 WHO-11 WHO-12 WHO-13 WHO-14 WHO-15 WHO-16 WHO-17 WHO-18 WHO-19 WHO-20 WHO-21 WHO-22 WHO-23 WHO-24 PB-0 BB-0 IB-0 DL-0 DR-0 DC-0
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.195753e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.747710e+10 1.920313e+11 3.598877e+11 5.047058e+11 6.141691e+11 6.913757e+11 1.646340e+02 9.383323e+02 2.621742e+03 5.246676e+03 8.664340e+03 1.264462e+04 1.694591e+04 2.135396e+04 2.569829e+04 2.985487e+04 1.047704e+09 4.356509e+09 8.267722e+09 1.167344e+10 2.889922e+05 4.478160e+05 6.521161e+05 9.051814e+05 1.209510e+06 1.566870e+06 1.978366e+06 2.444504e+06 2.965257e+06 3.540129e+06 4.168217e+06 4.848257e+06 5.578692e+06 6.357708e+06 7.183279e+06 8.053215e+06 8.965184e+06 9.916758e+06 1.090544e+07 1.192868e+07 5.904346e+03 3.924643e+04 9.420164e+04 1.541090e+05 2.081177e+05 2.520469e+05 0.000000e+00 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 2.044775e+03 3.578355e+04 3.578355e+04 3.578355e+04 3.578355e+04 3.578355e+04 3.578355e+04 3.578355e+04 3.578355e+04 3.578355e+04 3.578355e+04 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.078854e+02 2.088226e+03 2.088226e+03 2.088226e+03 2.088226e+03 2.088226e+03 2.088226e+03 2.088226e+03 2.088226e+03 2.088226e+03 2.088226e+03 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 1.308656e+04 5.009698e+03 5.009698e+03 5.009698e+03 5.009698e+03 5.009698e+03 5.009698e+03 5.009698e+03 5.009698e+03 5.009698e+03 5.009698e+03 1.686939e+03 1.686939e+03 1.686939e+03 1.686939e+03 1.686939e+03 1.686939e+03 1.686939e+03 1.686939e+03 1.686939e+03 1.686939e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 4.575183e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 1.192785e+03 2.259902e+04 2.259902e+04 2.259902e+04 2.259902e+04 2.259902e+04 2.259902e+04 2.259902e+04 2.259902e+04 2.259902e+04 2.259902e+04 2.259902e+04 2.259902e+04 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 1.942536e+03 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 2.402610e+02 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 5.061600e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 2.044775e+01 7.193197e+08 0.000000e+00 2.555968e+05 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+02 7.191205e+00 8.343726e+00 7.191208e+00 7.191208e+00 7.191208e+00 6.557865e+08 7.191205e+00 1.302030e+01 7.345605e+00 7.479817e+00 7.191208e+00 2.555968e-03 2.555968e-03 2.555968e-03 5.061600e-29 2.040273e+10 8.218116e+10 1.524510e+11 2.110969e+11 2.521763e+11 1.697159e-20 2.753741e-20 7.920845e-20 1.609375e-19 2.680205e-19 4.005455e-19 5.559988e-19 7.194622e-19 8.837190e-19 1.043246e-18 3.831216e-20 1.907018e-20 7.588273e-20 1.159106e-19 2.455999e-17 1.967952e-17 2.910129e-17 3.302528e-17 4.064891e-17 5.289769e-17 6.708453e-17 8.323477e-17 1.013538e-16 1.214294e-16 1.434338e-16 1.673257e-16 1.930525e-16 2.205519e-16 2.497534e-16 2.805799e-16 3.129493e-16 3.467750e-16 3.819679e-16 4.184367e-16 4.665976e-19 2.938934e-19 1.953522e-18 4.307713e-18 6.624086e-18 8.374437e-18 1.528350e+01 7.929188e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 4.455015e+10 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.019989e+12 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 4.543836e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.505726e+10 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.759716e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.209788e+10 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 2.527272e+08 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 2.784050e+08 1.539539e+08 5.019959e+07 5.225546e+07 5.444646e+07 5.544516e+07 5.544516e+07 1.303207e+08 1.519054e+08 7.503273e+07 2.559340e+07 1.867326e+07 1.867326e+07 1.867326e+07 1.867326e+07 1.909488e+08 2.477138e+08 2.477138e+08 2.477138e+08 2.477138e+08 2.465499e+07 1.062740e+07 5.123499e+06 4.236182e+06 5.216932e+06 5.470727e+06 5.470727e+06 5.470727e+06 5.470727e+06 3.438839e+06 1.452436e+06 1.064038e+06 1.085993e+06 1.101524e+06 1.101524e+06 2.999796e+07 1.053777e+07 8.589899e+06 9.988577e+06 1.149062e+07 1.309556e+07 9.637086e+06 9.403110e+06 1.298776e+07 1.797594e+07 2.053925e+07 2.088551e+07 1.731961e+11 1.601892e+01 2.918098e+02 4.166569e+02 4.146829e+02 4.146829e+02 4.146829e+02 4.146829e+02 4.146829e+02 4.146829e+02 4.146829e+02 4.146829e+02 4.146829e+02 4.146829e+02 4.146829e+02 3.549739e+11 2.411364e+02 2.228662e+02 2.206478e+02 2.199774e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 2.202419e+02 9.978186e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 8.687102e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.055038e+10 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.776035e+10 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.053847e+10 1.872155e+00 2.555968e+05 1.262709e+01 3.674752e-01 7.193764e-08
7.300000e+02 7.189213e+00 1.499906e+01 7.189216e+00 7.189238e+00 7.189216e+00 9.818169e+08 7.189213e+00 3.953052e+01 7.514851e+00 7.811471e+00 7.189216e+00 2.555968e-03 2.555968e-03 2.555968e-03 5.061600e-29 5.061600e-29 3.746789e+09 1.493901e+10 2.758185e+10 3.808154e+10 1.681911e-20 9.977207e-21 2.487447e-20 5.563234e-20 1.028919e-19 1.650386e-19 2.382420e-19 3.176242e-19 3.991893e-19 4.797686e-19 3.831216e-20 1.907018e-20 9.492332e-21 3.219504e-20 2.450401e-17 9.223035e-18 1.293662e-17 1.511056e-17 1.864331e-17 2.431705e-17 3.106024e-17 3.877660e-17 4.747211e-17 5.714355e-17 6.777964e-17 7.936211e-17 9.186661e-17 1.052637e-16 1.195197e-16 1.345972e-16 1.504562e-16 1.670544e-16 1.843479e-16 2.022914e-16 4.657865e-19 2.322526e-19 1.462878e-19 8.987859e-19 1.928575e-18 2.940532e-18 1.601957e+01 4.819987e+05 1.033610e+04 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 3.566424e+10 7.922789e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 7.283051e+11 2.913204e+11 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 3.855398e+08 2.036837e+08 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 3.926384e+10 1.570508e+10 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.570324e+08 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 6.959810e+09 4.634088e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 3.280607e+08 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 2.661290e+08 1.368547e+08 7.625315e+07 5.039975e+07 5.201947e+07 5.325870e+07 5.350613e+07 9.151654e+07 1.102813e+08 8.195367e+07 3.766203e+07 2.012568e+07 1.792804e+07 1.792804e+07 1.833991e+07 1.003051e+08 1.519557e+08 1.595951e+08 1.595951e+08 1.595951e+08 2.162618e+07 1.537050e+07 8.172507e+06 5.481788e+06 5.975205e+06 6.488532e+06 6.561486e+06 6.561486e+06 6.561486e+06 4.708909e+06 2.313185e+06 1.387916e+06 1.296287e+06 1.316764e+06 1.321228e+06 2.689224e+07 1.262131e+07 8.706115e+06 9.281365e+06 1.070151e+07 1.221821e+07 1.006541e+07 9.094521e+06 1.165767e+07 1.612524e+07 1.914848e+07 1.999269e+07 8.708739e+10 4.385102e+10 1.834638e+02 3.288713e+02 3.593597e+02 3.588011e+02 3.588011e+02 3.588011e+02 3.588011e+02 3.588011e+02 3.588011e+02 3.588011e+02 3.588011e+02 3.588011e+02 3.588011e+02 2.607288e+11 1.264653e+11 2.133209e+02 2.050212e+02 2.035406e+02 2.037035e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 2.037817e+02 1.442682e+10 2.732885e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.487469e+10 3.077595e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.578767e+10 3.162735e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.113277e+10 4.580204e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.352739e+10 3.872810e+00 2.555968e+05 2.498390e+01 7.576374e-01 7.191772e-08
1.095000e+03 7.187361e+00 4.825733e+01 1.073541e+11 5.874494e+09 7.191431e+00 2.314812e+09 7.187221e+00 1.565130e+06 7.876061e+00 8.585785e+00 7.187334e+00 2.555968e-03 2.555968e-03 2.555968e-03 5.061600e-29 5.061600e-29 5.061600e-29 1.138370e-04 3.101375e-04 5.500584e-04 1.625316e-20 3.896954e-21 8.501494e-21 1.941567e-20 3.913076e-20 6.667238e-20 1.004518e-19 1.384348e-19 1.784944e-19 2.188484e-19 3.831216e-20 1.907018e-20 9.492332e-21 4.724883e-21 2.448053e-17 5.116716e-18 5.948227e-18 7.026962e-18 8.631576e-18 1.117147e-17 1.435222e-17 1.803322e-17 2.220063e-17 2.685437e-17 3.199015e-17 3.760002e-17 4.367286e-17 5.019486e-17 5.714992e-17 6.452008e-17 7.228584e-17 8.042650e-17 8.892046e-17 9.774545e-17 4.654986e-19 2.318489e-19 1.156056e-19 7.281588e-20 4.104131e-19 8.929159e-19 1.715293e+01 1.429081e+01 6.496733e+01 1.228925e-02 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 6.151638e+09 3.382322e+10 1.257999e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.167442e+11 4.133371e+11 7.622006e+10 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.803168e+07 3.378013e+07 3.257339e+06 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 2.792192e+10 2.233595e+10 4.116342e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 4.808799e+08 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 2.521135e+09 6.274622e+09 1.363482e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 3.029810e+08 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 1.130592e+10 1.243129e+09 3.669222e+08 3.493779e+08 3.554011e+08 3.582253e+08 3.587102e+08 1.017688e+09 8.913587e+08 3.447379e+08 1.588505e+08 1.258091e+08 1.185721e+08 1.178553e+08 1.187908e+08 1.696962e+09 1.963729e+09 1.981832e+09 1.984324e+09 1.984324e+09 7.772749e+06 1.021781e+07 7.449096e+06 5.042730e+06 4.140118e+06 4.494109e+06 4.689773e+06 4.714147e+06 4.714147e+06 4.014949e+06 2.476661e+06 1.322815e+06 9.786231e+05 9.560044e+05 9.643104e+05 2.282575e+08 3.464150e+07 2.896329e+07 3.235269e+07 3.697633e+07 4.215703e+07 3.019550e+07 3.082723e+07 4.231202e+07 5.805688e+07 6.577824e+07 6.699810e+07 5.168519e+10 5.301116e+10 1.187039e+10 2.332421e+02 2.852715e+02 2.925248e+02 2.923760e+02 2.923760e+02 2.923760e+02 2.923760e+02 2.923760e+02 2.923760e+02 2.923760e+02 2.923760e+02 2.923760e+02 1.795370e+11 1.745090e+11 3.820182e+10 1.874119e+02 1.837061e+02 1.835633e+02 1.836556e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.836782e+02 1.015952e+10 6.177785e+09 7.133983e+08 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 9.312027e+09 7.971412e+09 8.880915e+08 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 9.540404e+09 5.293741e+09 6.832771e+08 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 7.306175e+09 6.052886e+09 1.271350e+09 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 5.061600e-29 2.821019e+12 5.900066e+00 2.555968e+05 3.728152e+01 1.153463e+00 7.189780e-08
