Time Box IPL IDF PCO PPS PPL PDF IZ ZS ZM ZL ZG BD BM BF KR FP FM FT FI CEP SF SE SC SL SO PNA PNE PNO SBA SBS SBO WHM WHH WHA WHB WHC WHO PB BB IB DL DR DC
3.650000e+02 10 1.351317e-01 1.645455e-01 1.351318e-01 1.351318e-01 1.351318e-01 1.311428e+07 1.351317e-01 2.475254e-01 1.380868e-01 1.406646e-01 1.351318e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 2.454402e-01 3.292717e+08 1.856256e+09 4.249955e+10 1.866965e+08 2.294053e+09 6.735560e+07 4.900991e+08 1.023089e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.145363e+08 3.609423e+08 4.383345e+08 7.392470e+08 4.315984e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.351318e-09
3.650000e+02 11 1.828413e-01 2.199993e-01 1.828414e-01 1.828414e-01 1.828414e-01 1.757610e+07 1.828413e-01 3.337434e-01 1.868051e-01 1.902620e-01 1.828414e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 3.406751e-01 3.297131e+08 1.856256e+09 4.249955e+10 1.881870e+08 2.294053e+09 7.167528e+07 5.038200e+08 1.052548e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.150712e+08 3.613885e+08 4.388879e+08 7.395835e+08 4.332050e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.828414e-09
3.650000e+02 12 1.802185e-01 2.249305e-01 1.802186e-01 1.802186e-01 1.802186e-01 1.822381e+07 1.802185e-01 3.316613e-01 1.840663e-01 1.874404e-01 1.802186e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 3.291686e-01 3.301201e+08 1.856256e+09 4.249955e+10 1.894140e+08 2.294053e+09 7.476795e+07 5.121806e+08 1.070477e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.154643e+08 3.617170e+08 4.392950e+08 7.398310e+08 4.310659e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.802186e-09
3.650000e+02 13 4.805729e-01 5.325936e-01 4.805731e-01 4.805731e-01 4.805731e-01 4.187209e+07 4.805729e-01 8.619733e-01 4.910565e-01 5.001278e-01 4.805731e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 9.582504e-01 3.304933e+08 1.856256e+09 4.249955e+10 1.904866e+08 2.294053e+09 7.728070e+07 5.180667e+08 1.083086e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.158082e+08 3.620061e+08 4.396526e+08 7.400496e+08 4.547520e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.805731e-09
3.650000e+02 14 4.612415e-01 5.143809e-01 4.612416e-01 4.612416e-01 4.612416e-01 4.052304e+07 4.612415e-01 8.319829e-01 4.713576e-01 4.801190e-01 4.612416e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 9.159481e-01 3.301967e+08 1.856256e+09 4.249955e+10 1.904334e+08 2.294053e+09 7.727981e+07 5.182966e+08 1.083579e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.145253e+08 3.609360e+08 4.383229e+08 7.392471e+08 4.598873e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.612416e-09
3.650000e+02 15 7.073495e-01 7.813276e-01 7.073497e-01 7.073497e-01 7.073497e-01 6.175510e+07 7.073495e-01 1.274784e+00 7.227914e-01 7.361675e-01 7.073497e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 1.622897e+00 3.310143e+08 1.856256e+09 4.249955e+10 1.927640e+08 2.294053e+09 8.199995e+07 5.272580e+08 1.102770e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.140008e+08 3.604983e+08 4.377789e+08 7.389187e+08 4.828602e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.073497e-09
3.650000e+02 16 1.390275e-01 1.657237e-01 1.390276e-01 1.390276e-01 1.390276e-01 1.312141e+07 1.390275e-01 2.539359e-01 1.420951e-01 1.447641e-01 1.390276e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 2.521734e-01 3.292236e+08 1.856256e+09 4.249955e+10 1.861471e+08 2.294053e+09 6.551679e+07 4.833826e+08 1.008654e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.147348e+08 3.611094e+08 4.385399e+08 7.393763e+08 4.308323e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.390276e-09
3.650000e+02 17 2.480693e-01 2.870225e-01 2.480694e-01 2.480694e-01 2.480694e-01 2.272917e+07 2.480693e-01 4.498096e-01 2.534932e-01 2.582042e-01 2.480694e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 4.746594e-01 3.298499e+08 1.856256e+09 4.249955e+10 1.884918e+08 2.294053e+09 7.251267e+07 5.061602e+08 1.057566e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.153155e+08 3.615942e+08 4.391405e+08 7.397425e+08 4.376615e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.480694e-09
3.650000e+02 18 2.079179e-01 2.462257e-01 2.079180e-01 2.079180e-01 2.079180e-01 1.960670e+07 2.079179e-01 3.789018e-01 2.124475e-01 2.163916e-01 2.079180e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 3.918461e-01 3.298265e+08 1.856256e+09 4.249955e+10 1.883901e+08 2.294053e+09 7.223770e+07 5.053778e+08 1.055888e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.153020e+08 3.615826e+08 4.391271e+08 7.397322e+08 4.342968e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.079180e-09
3.650000e+02 19 5.051856e-01 5.553223e-01 5.051857e-01 5.051857e-01 5.051857e-01 4.352242e+07 5.051856e-01 9.058876e-01 5.162618e-01 5.258369e-01 5.051857e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 1.011041e+00 3.301802e+08 1.856256e+09 4.249955e+10 1.901208e+08 2.294053e+09 7.652315e+07 5.165315e+08 1.079797e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.152071e+08 3.615029e+08 4.390335e+08 7.396641e+08 4.599462e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.051857e-09
3.650000e+02 20 4.074029e-01 4.537591e-01 4.074030e-01 4.074030e-01 4.074030e-01 3.565362e+07 4.074029e-01 7.363837e-01 4.164051e-01 4.241983e-01 4.074030e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 8.049668e-01 3.297667e+08 1.856256e+09 4.249955e+10 1.894121e+08 2.294053e+09 7.501950e+07 5.131695e+08 1.072590e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.142680e+08 3.607203e+08 4.380607e+08 7.390767e+08 4.568116e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.074030e-09
3.650000e+02 21 1.475136e+00 1.617314e+00 1.475136e+00 1.475136e+00 1.475136e+00 1.298060e+08 1.475136e+00 2.668029e+00 1.506955e+00 1.534597e+00 1.475136e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 3.989877e+00 3.341940e+08 1.856256e+09 4.249955e+10 1.971971e+08 2.294053e+09 8.938767e+07 5.366552e+08 1.122873e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.136334e+08 3.601903e+08 4.374016e+08 7.386797e+08 5.472520e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.475136e-08
3.650000e+02 22 5.502960e-02 6.928186e-02 5.502962e-02 5.502962e-02 5.502962e-02 5.456407e+06 5.502960e-02 1.017748e-01 5.626545e-02 5.734401e-02 5.502962e-02 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 8.995290e-02 3.288796e+08 1.856256e+09 4.249955e+10 1.833236e+08 2.294053e+09 5.197617e+07 4.237222e+08 8.800588e+06 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.150134e+08 3.613425e+08 4.388293e+08 7.395531e+08 4.185465e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.502962e-10
3.650000e+02 23 3.251378e-01 3.689009e-01 3.251379e-01 3.251379e-01 3.251379e-01 2.911643e+07 3.251378e-01 5.879342e-01 3.322658e-01 3.384467e-01 3.251379e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 6.332614e-01 3.300136e+08 1.856256e+09 4.249955e+10 1.892091e+08 2.294053e+09 7.438088e+07 5.112484e+08 1.068476e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.153008e+08 3.615832e+08 4.391257e+08 7.397360e+08 4.444653e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.251379e-09
3.650000e+02 24 4.810612e-01 5.367714e-01 4.810613e-01 4.810613e-01 4.810613e-01 4.233418e+07 4.810612e-01 8.669827e-01 4.915817e-01 5.006949e-01 4.810613e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.992950e+10 1.871983e-19 1.122413e-20 1.480412e-16 9.922117e-19 9.622434e-01 3.304942e+08 1.856256e+09 4.249955e+10 1.908385e+08 2.294053e+09 7.810887e+07 5.199677e+08 1.087161e+07 9.747917e+07 3.374428e+06 7.297043e+06 7.216506e+09 1.479058e+10 4.151585e+08 3.614648e+08 4.389791e+08 7.396466e+08 4.582075e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.810613e-09
3.650000e+02 25 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+02 26 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+02 27 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.300000e+02 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.300000e+02 1 8.500413e-03 7.431846e-02 8.500433e-03 8.500433e-03 8.500433e-03 3.728789e+06 8.500413e-03 2.647700e-01 8.919049e-03 9.377777e-03 8.500433e-03 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 5.706268e-20 3.123820e-21 5.001283e-17 2.071196e-19 8.842744e-03 6.373364e-07 1.743927e+09 3.953461e+10 1.235538e+06 2.131933e+09 1.826790e+06 3.839544e+08 9.871040e+06 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 6.921358e+08 7.217535e+08 7.628314e+08 6.106444e+08 5.181962e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.500433e-11
7.300000e+02 2 1.972187e-02 1.557724e-01 1.972192e-02 1.972192e-02 1.972192e-02 7.954365e+06 1.972187e-02 5.124364e-01 2.055839e-02 2.146889e-02 1.972192e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 5.706268e-20 3.123820e-21 5.001283e-17 2.071196e-19 2.043779e-02 2.169897e+00 1.744746e+09 3.953491e+10 1.191961e+07 2.132010e+09 7.847746e+06 4.301319e+08 1.034058e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 6.975812e+08 7.272181e+08 7.687150e+08 6.128755e+08 5.186277e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.972192e-10
7.300000e+02 3 9.315343e-02 6.210144e-01 9.315362e-02 9.315362e-02 9.315362e-02 3.596859e+07 9.315343e-02 1.607850e+00 9.782764e-02 1.027968e-01 9.315362e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 5.706268e-20 3.123820e-21 5.001283e-17 2.097717e-19 1.203835e-01 3.709100e+03 1.745007e+09 3.953489e+10 5.363115e+07 2.132035e+09 2.356656e+07 4.614477e+08 1.061744e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 6.973812e+08 7.270169e+08 7.685004e+08 6.127951e+08 5.297289e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.315362e-10
7.300000e+02 4 1.762443e-02 1.477902e-01 1.762447e-02 1.762447e-02 1.762447e-02 7.751037e+06 1.762443e-02 4.934538e-01 1.858176e-02 1.962194e-02 1.762447e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 5.706268e-20 3.123820e-21 5.001283e-17 2.071196e-19 1.864827e-02 7.635128e-02 1.744060e+09 3.953465e+10 6.507993e+06 2.131946e+09 5.911830e+06 4.186406e+08 1.021867e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 6.928532e+08 7.224743e+08 7.636101e+08 6.109406e+08 5.277680e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.762447e-10
7.300000e+02 5 3.576239e-02 2.766110e-01 3.576248e-02 3.576248e-02 3.576248e-02 1.509058e+07 3.576239e-02 8.425663e-01 3.768395e-02 3.975364e-02 3.576248e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 5.706268e-20 3.123820e-21 5.001283e-17 2.071196e-19 3.880929e-02 3.335175e+01 1.744082e+09 3.953463e+10 1.956416e+07 2.131948e+09 1.221074e+07 4.420326e+08 1.043105e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 6.924456e+08 7.220649e+08 7.631711e+08 6.107738e+08 5.356520e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.576248e-10
7.300000e+02 6 6.659316e-02 4.715005e-01 6.659332e-02 6.659332e-02 6.659332e-02 2.672303e+07 6.659316e-02 1.335351e+00 7.007302e-02 7.379088e-02 6.659332e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 5.706268e-20 3.123820e-21 5.001283e-17 2.071196e-19 8.054502e-02 4.383814e+02 1.744169e+09 3.953462e+10 3.810627e+07 2.131957e+09 1.912492e+07 4.554600e+08 1.055492e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 6.921175e+08 7.217367e+08 7.628170e+08 6.106380e+08 5.408254e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.659332e-10
7.300000e+02 7 1.061896e-01 2.776980e-01 1.061896e-01 1.061896e-01 1.061896e-01 1.827414e+07 1.061896e-01 7.440195e-01 1.114712e-01 1.163922e-01 1.061896e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.151811e-20 4.462600e-21 7.144690e-17 2.981583e-19 1.923482e-01 1.111474e-01 1.840541e+09 4.346788e+10 6.254189e+06 2.343219e+09 1.698418e+07 4.752343e+08 1.445151e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.255965e+08 7.597698e+08 8.017548e+08 6.706572e+08 5.421173e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.061896e-09
7.300000e+02 8 3.443145e-01 7.284695e-01 3.443146e-01 3.443146e-01 3.443146e-01 4.873896e+07 3.443145e-01 1.858707e+00 3.600838e-01 3.744678e-01 3.443146e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 7.291999e-01 3.386801e+02 1.840228e+09 4.346768e+10 3.084355e+07 2.343195e+09 3.040619e+07 5.142822e+08 1.498251e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.224961e+08 7.566559e+08 7.984064e+08 6.693576e+08 5.739585e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.443146e-09
7.300000e+02 9 5.073778e-01 1.023465e+00 5.073780e-01 5.073780e-01 5.073780e-01 6.934672e+07 5.073778e-01 2.546472e+00 5.302205e-01 5.509778e-01 5.073780e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 1.201451e+00 1.240496e+03 1.840392e+09 4.346769e+10 4.633835e+07 2.343214e+09 3.634791e+07 5.226516e+08 1.510072e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.224629e+08 7.566235e+08 7.983730e+08 6.693441e+08 5.861336e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.073780e-09
7.300000e+02 10 1.350986e-01 3.316221e-01 1.350986e-01 1.350986e-01 1.350986e-01 2.184561e+07 1.350986e-01 8.921854e-01 1.416840e-01 1.477808e-01 1.350986e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 2.500520e-01 7.081460e-01 1.839668e+09 4.346758e+10 7.861684e+06 2.343144e+09 1.917010e+07 4.819072e+08 1.452333e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.207432e+08 7.548965e+08 7.965141e+08 6.686183e+08 5.580458e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.350986e-09
7.300000e+02 11 1.827846e-01 4.353350e-01 1.827847e-01 1.827847e-01 1.827847e-01 2.892519e+07 1.827846e-01 1.144428e+00 1.915322e-01 1.996041e-01 1.827847e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 3.452815e-01 1.656186e+01 1.839993e+09 4.346768e+10 1.430036e+07 2.343176e+09 2.295473e+07 4.969551e+08 1.473985e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.221333e+08 7.562934e+08 7.980178e+08 6.692043e+08 5.608208e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.827847e-09
7.300000e+02 12 1.801435e-01 4.878591e-01 1.801436e-01 1.801436e-01 1.801436e-01 3.313662e+07 1.801435e-01 1.253179e+00 1.890439e-01 1.973730e-01 1.801436e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.154801e-20 4.462600e-21 7.119165e-17 2.981583e-19 3.325398e-01 8.958826e+01 1.840252e+09 4.346775e+10 2.137254e+07 2.343200e+09 2.623688e+07 5.062065e+08 1.487087e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.231553e+08 7.573201e+08 7.991220e+08 6.696341e+08 5.596323e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.801436e-09
7.300000e+02 13 4.804929e-01 8.449136e-01 4.804931e-01 4.804931e-01 4.804931e-01 5.499038e+07 4.804929e-01 2.205828e+00 5.016524e-01 5.206127e-01 4.804931e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.154018e-20 4.462600e-21 7.118815e-17 2.981583e-19 1.028117e+00 2.660874e+02 1.840418e+09 4.346774e+10 2.886388e+07 2.343200e+09 2.944602e+07 5.127820e+08 1.496344e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.240376e+08 7.582039e+08 8.000684e+08 6.700035e+08 5.797158e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.804931e-09
7.300000e+02 14 4.611594e-01 8.338079e-01 4.611595e-01 4.611595e-01 4.611595e-01 5.451062e+07 4.611594e-01 2.210789e+00 4.817423e-01 5.002441e-01 4.611595e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 9.853912e-01 2.665310e+02 1.839792e+09 4.346749e+10 2.829005e+07 2.343141e+09 2.978290e+07 5.126521e+08 1.495575e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.206693e+08 7.548177e+08 7.964264e+08 6.685874e+08 5.870922e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.611595e-09
7.300000e+02 15 7.072108e-01 1.241634e+00 7.072110e-01 7.072110e-01 7.072110e-01 8.239745e+07 7.072108e-01 3.210444e+00 7.384620e-01 7.664999e-01 7.072110e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 1.729144e+00 1.286562e+03 1.839761e+09 4.346740e+10 4.639742e+07 2.343142e+09 3.688153e+07 5.228756e+08 1.510051e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.192932e+08 7.534342e+08 7.949393e+08 6.680068e+08 6.086770e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.072110e-09
7.300000e+02 16 1.389991e-01 3.162995e-01 1.389991e-01 1.389991e-01 1.389991e-01 2.059787e+07 1.389991e-01 8.662890e-01 1.456682e-01 1.517970e-01 1.389991e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 2.578550e-01 1.181591e-01 1.839702e+09 4.346758e+10 6.025859e+06 2.343140e+09 1.762883e+07 4.746938e+08 1.441943e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.212329e+08 7.553865e+08 7.970400e+08 6.688249e+08 5.556887e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.389991e-09
7.300000e+02 17 2.480085e-01 5.137294e-01 2.480086e-01 2.480086e-01 2.480086e-01 3.371291e+07 2.480085e-01 1.364272e+00 2.594639e-01 2.698895e-01 2.480086e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 4.809565e-01 2.674812e+01 1.840083e+09 4.346768e+10 1.595005e+07 2.343176e+09 2.378646e+07 4.995398e+08 1.477664e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.227358e+08 7.568961e+08 7.986649e+08 6.694582e+08 5.645817e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.480086e-09
7.300000e+02 18 2.078586e-01 4.688262e-01 2.078587e-01 2.078587e-01 2.078587e-01 3.102485e+07 2.078586e-01 1.240639e+00 2.176800e-01 2.266944e-01 2.078587e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 3.970036e-01 2.292678e+01 1.840091e+09 4.346770e+10 1.541287e+07 2.343179e+09 2.348667e+07 4.987100e+08 1.476538e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.227142e+08 7.568755e+08 7.986422e+08 6.694485e+08 5.616072e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.078587e-09
7.300000e+02 19 5.051104e-01 8.547893e-01 5.051106e-01 5.051106e-01 5.051106e-01 5.520466e+07 5.051104e-01 2.269872e+00 5.272503e-01 5.470253e-01 5.051106e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.154018e-20 4.462600e-21 7.118815e-17 2.981583e-19 1.063595e+00 2.020141e+02 1.840077e+09 4.346765e+10 2.627867e+07 2.343164e+09 2.865034e+07 5.108922e+08 1.493431e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.225255e+08 7.566888e+08 7.984355e+08 6.693665e+08 5.852050e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.051106e-09
7.300000e+02 20 4.073367e-01 7.279287e-01 4.073368e-01 4.073368e-01 4.073368e-01 4.720602e+07 4.073367e-01 1.982644e+00 4.255988e-01 4.420024e-01 4.073368e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.154018e-20 4.462600e-21 7.118815e-17 2.981583e-19 8.134051e-01 1.054584e+02 1.839572e+09 4.346744e+10 2.160242e+07 2.343112e+09 2.707993e+07 5.068119e+08 1.487186e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.200601e+08 7.542087e+08 7.957665e+08 6.683275e+08 5.843979e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.073368e-09
